VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,samlet_ind
592,218-2,Terndrup Apotek,7,Hadsundvej 7,9575,"01Aug2016 0:00:00,000",,1081,840,1081,"Hadsundvej 7, 9575 Denmark",56.813473,10.058211,2016-08-01,,2016,2025,2016,POINT (10.058211 56.81347299999999),2016,14198847.45,5025388.57,40.90,189922.26534
189,218,Hadsund Apotek,6,Storegade 23-25,9560,"01Jan1905 0:00:00,000",,1081,846,1081,"Storegade 23-25, 9560 Denmark",56.7153131,10.1131185,1905-01-01,,1905,2025,2008,POINT (10.1131185 56.7153131),2016,25667156.35,8936735.68,42.92,170723.06015
234,054,Hobro Apotek,6,Adelgade 18,9500,01-01-1803 00:00,,1081,846,1081,"Adelgade 18, 9500 Denmark",56.639388,9.793265,1803-01-01,,1803,2025,2008,POINT (9.793265 56.639388),2016,25667156.35,8936735.68,42.92,170723.06015
399,218-1,Mariager Apotek,7,Østergade 10,9550,12.10.2007,,1081,846,1081,"Østergade 10, 9550 Denmark",56.651484,9.983627,2007-12-10,,2007,2025,2008,POINT (9.983627 56.651484),2016,25667156.35,8936735.68,42.92,170723.06015
85,105-3,Brovst Apotek,7,Østergade 16,9460,"01Nov2009 0:00:00,000",,1081,849,1081,"Østergade 16, 9460 Denmark",57.097293,9.524836,2009-11-01,,2009,2025,2009,POINT (9.524836000000001 57.0972930,2016,17922228.375,6234113.94,43.20,160644.86131
135,039-1,Fjerritslev Apotek,7,Østergade 11-13,9690,"01Jul2010 0:00:00,000",,1081,849,1081,"Østergade 11-13, 9690 Denmark",57.08752,9.2860061,2010-07-01,,2010,2025,2010,POINT (9.2860061 57.08752),2016,17922228.375,6234113.94,43.20,160644.86131
464,105-1,Pandrup Apotek,7,Bredgade 3,9490,"01Sep2015 0:00:00,000",,1081,849,1081,"Bredgade 3, 9490 Denmark",57.224942,9.677366,2015-09-01,,2015,2025,2015,POINT (9.677366000000001 57.2249420,2016,17922228.375,6234113.94,43.20,160644.86131
694,105,Aabybro Apotek,6,Østergade 36,9440,07.05.2008,,1081,849,1081,"Østergade 36, 9440 Denmark",57.159459,9.732615,2008-07-05,,2008,2025,2008,POINT (9.732614999999999 57.159459),2016,17922228.375,6234113.94,43.20,160644.86131
190,144-1,Hals Apotek,7,Havnegade 7A,9370,"01Feb2006 0:00:00,000",,1081,851,1081,"Havnegade 7A, 9370 Denmark",56.993303,10.307272,2006-02-01,,2006,2025,2008,POINT (10.307272 56.993303),2016,21272477.49,7418722.454,39.28,175193.85647
200,255-1,Hasseris Apotek,7,Hasseris Bymidte 9,9000,"01Sep2015 0:00:00,000",,1081,851,1081,"Hasseris Bymidte 9, 9000 Denmark",57.036292,9.883598,2015-09-01,,2015,2025,2015,POINT (9.883597999999999 57.036292),2016,21272477.49,7418722.454,39.28,175193.85647
366,092-1,Lindholm Apotek,7,Lindholm Nærbanevej 1D,9400,"01Jul2015 0:00:00,000",,1081,851,1081,"Lindholm Nærbanevej 1D, 9400 Denmark",57.0670773,9.9033396,2015-07-01,,2015,2025,2015,POINT (9.903339599999999 57.0670772,2016,21272477.49,7418722.454,39.28,175193.85647
418,181-1,Nibe Apotek,7,Mellemgade 9,9240,"01Oct2013 0:00:00,000",,1081,851,1081,"Mellemgade 9, 9240 Denmark",56.982515,9.638064,2013-10-01,,2013,2025,2013,POINT (9.638064 56.982515),2016,21272477.49,7418722.454,39.28,175193.85647
547,092-3,Solsidens Apotek,7,"Vestergade 30, Butik 2",9400,"01Feb2016 0:00:00,000",,1081,851,1081,"Vestergade 30, Butik 2, 9400 Denmark",57.0483,9.9352,2016-02-01,,2016,2025,2016,POINT (9.9352 57.0483),2016,21272477.49,7418722.454,39.28,175193.85647
562,176,Storvorde Sejlflod Ap,13,Rødhøjvej 2,9280,01-01-1899 00:00,,1081,851,1081,"Rødhøjvej 2, 9280 Denmark",57.000115,10.101044,1899-01-01,,1899,2025,2008,POINT (10.101044 57.000115),2016,21272477.49,7418722.454,39.28,175193.85647
670,092-2,Vodskov Apotek,7,Vodskovvej 41,9310,"01Jul2015 0:00:00,000",,1081,851,1081,"Vodskovvej 41, 9310 Denmark",57.104704,10.029508,2015-07-01,,2015,2025,2015,POINT (10.029508 57.10470400000001),2016,21272477.49,7418722.454,39.28,175193.85647
697,181,Aalborg Budolfi Apote,6,Algade 60,9000,"01Jan1900 0:00:00,000",,1081,851,1081,"Algade 60, 9000 Denmark",57.048407,9.916179,1900-01-01,,1900,2025,2008,POINT (9.916179 57.048407),2016,21272477.49,7418722.454,39.28,175193.85647
698,063,Aalborg Løve Apotek,6,Nytorv 3,9000,01-01-1813 00:00,,1081,851,1081,"Nytorv 3, 9000 Denmark",57.048682,9.922587,1813-01-01,,1813,2025,2008,POINT (9.922587 57.04868199999999),2016,21272477.49,7418722.454,39.28,175193.85647
699,092,Aalborg Nørresundby,6,Torvet 3A,9400,01-01-1844 00:00,,1081,851,1081,"Torvet 3A, 9400 Denmark",57.0483,9.9352,1844-01-01,,1844,2025,2008,POINT (9.9352 57.0483),2016,21272477.49,7418722.454,39.28,175193.85647
700,255,Aalborg Reberbane Apo,6,Reberbansgade 25,9000,"01Jan1920 0:00:00,000",,1081,851,1081,"Reberbansgade 25, 9000 Denmark",57.049627,9.911455,1920-01-01,,1920,2025,2008,POINT (9.911455 57.049627),2016,21272477.49,7418722.454,39.28,175193.85647
701,361-1,Aalborg Storcenter Ap,7,Hobrovej 452,9200,"01Sep2015 0:00:00,000",,1081,851,1081,"Hobrovej 452, 9200 Denmark",57.004796,9.875935,2015-09-01,,2015,2025,2015,POINT (9.875935 57.004796),2016,21272477.49,7418722.454,39.28,175193.85647
704,306,Aalborg Vejgaard Apot,6,Hadsundvej 33 B,9000,"01Jan1922 0:00:00,000",,1081,851,1081,"Hadsundvej 33 B, 9000 Denmark",57.0204119,9.967827,1922-01-01,,1922,2025,2008,POINT (9.967827 57.02041189999999),2016,21272477.49,7418722.454,39.28,175193.85647
705,306-1,Aalborg Ø Fyrkilden,7,"Fyrkildevej 7, stuen",9220,"01Jul2015 0:00:00,000",,1081,851,1081,"Fyrkildevej 7, stuen, 9220 Denmark",57.027041,10.004549,2015-07-01,,2015,2025,2015,POINT (10.004549 57.027041),2016,21272477.49,7418722.454,39.28,175193.85647
706,361,Aalborg Aalborghus Ap,6,Grønlands Torv 10,9210,"01Jan1966 0:00:00,000",,1081,851,1081,"Grønlands Torv 10, 9210 Denmark",57.022597,9.941768,1966-01-01,,1966,2025,2008,POINT (9.941768 57.022597),2016,21272477.49,7418722.454,39.28,175193.85647
225,356,Hirtshals Apotek,6,Jørgen Fibigersgade 18,9850,"01Jan1959 0:00:00,000",,1081,860,1081,"Jørgen Fibigersgade 18, 9850 Denmark",57.590496,9.959974,1959-01-01,,1959,2025,2008,POINT (9.959974000000001 57.5904959,2016,19370157.875,6743842.195,43.12,165225.78976
232,045,Hjørring Løve Apote,6,Østergade 7 A,9800,01-01-1794 00:00,,1081,860,1081,"Østergade 7 A, 9800 Denmark",57.4577455,9.9949392,1794-01-01,,1794,2025,2008,POINT (9.994939199999999 57.4577454,2016,19370157.875,6743842.195,43.12,165225.78976
233,236,Hjørring Svane Apote,6,Strømgade 5,9800,"01Jan1911 0:00:00,000",30-JUN-2019,1081,860,1081,"Strømgade 5, 9800 Denmark",57.4613334,9.9857512,1911-01-01,2019-06-30,1911,2019,2008,POINT (9.985751199999999 57.4613334,2016,19370157.875,6743842.195,43.12,165225.78976
387,105-4,Løkken Apotek,7,Jyllandsgade 13,9480,01.09.2013,,1081,860,1081,"Jyllandsgade 13, 9480 Denmark",57.368501,9.712002,2013-01-09,,2013,2025,2013,POINT (9.712002 57.368501),2016,19370157.875,6743842.195,43.12,165225.78976
516,356-1,Sindal Apotek,7,Vestergade 2 A,9870,"01Jan2005 0:00:00,000",,1081,860,1081,"Vestergade 2 A, 9870 Denmark",57.470677,10.1987474,2005-01-01,,2005,2025,2008,POINT (10.1987474 57.470677),2016,19370157.875,6743842.195,43.12,165225.78976
675,172-1,Vrå Apotek,7,Jernbanegade 6,9760,"01Sep2013 0:00:00,000",,1081,860,1081,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,2013-09-01,,2013,2025,2013,POINT (9.942166 57.353965),2016,19370157.875,6743842.195,43.12,165225.78976
